"Date";"D0";"Value"
"2020-12-02";"H0";"-0.72107"
"2020-12-02";"H6";"-0.7201"
"2020-12-02";"H7";"-0.7149"
"2020-12-02";"H8";"-0.6891"
"2020-12-02";"H1";"-0.72054"
"2020-12-02";"H2";"-0.72224"
"2020-12-02";"H3";"-0.72323"
"2020-12-02";"H4";"-0.75707"
"2020-12-02";"H5";"-0.7"
"2020-12-03";"H0";"-0.72071"
"2020-12-03";"H6";"-0.7202"
"2020-12-03";"H7";"-0.7151"
"2020-12-03";"H8";"-0.6892"
"2020-12-03";"H1";"-0.71892"
"2020-12-03";"H2";"-0.72037"
"2020-12-03";"H3";"-0.7241"
"2020-12-03";"H4";"-0.76625"
"2020-12-03";"H5";"-0.73"
"2020-12-04";"H0";"-0.72137"
"2020-12-04";"H6";"-0.7204"
"2020-12-04";"H7";"-0.7156"
"2020-12-04";"H8";"-0.6894"
"2020-12-04";"H1";"-0.71867"
"2020-12-04";"H2";"-0.72118"
"2020-12-04";"H3";"-0.7241"
"2020-12-04";"H4";"-0.7605"
"2020-12-04";"H5";"-0.73"
"2020-12-07";"H0";"-0.72136"
"2020-12-07";"H6";"-0.7205"
"2020-12-07";"H7";"-0.7158"
"2020-12-07";"H8";"-0.6894"
"2020-12-07";"H1";"-0.71791"
"2020-12-07";"H2";"-0.72247"
"2020-12-07";"H3";"-0.72296"
"2020-12-07";"H4";"-0.73778"
"2020-12-07";"H5";"-0.73"
"2020-12-08";"H0";"-0.72149"
"2020-12-08";"H6";"-0.7207"
"2020-12-08";"H7";"-0.7159"
"2020-12-08";"H8";"-0.6893"
"2020-12-08";"H1";"-0.71551"
"2020-12-08";"H2";"-0.72206"
"2020-12-08";"H3";"-0.72296"
"2020-12-08";"H4";"-0.7555"
"2020-12-08";"H5";"-0.73"
"2020-12-09";"H0";"-0.72127"
"2020-12-09";"H6";"-0.7208"
"2020-12-09";"H7";"-0.7161"
"2020-12-09";"H8";"-0.6893"
"2020-12-09";"H1";"-0.71689"
"2020-12-09";"H2";"-0.72"
"2020-12-09";"H3";"-0.72"
"2020-12-09";"H4";"-0.7505"
"2020-12-09";"H5";"-0.73"
"2020-12-10";"H0";"-0.72168"
"2020-12-10";"H6";"-0.7208"
"2020-12-10";"H7";"-0.7163"
"2020-12-10";"H8";"-0.6893"
"2020-12-10";"H1";"-0.71788"
"2020-12-10";"H2";"-0.72093"
"2020-12-10";"H3";"-0.72"
"2020-12-10";"H4";"-0.75375"
"2020-12-10";"H5";"-0.73"
"2020-12-11";"H0";"-0.72212"
"2020-12-11";"H6";"-0.7209"
"2020-12-11";"H7";"-0.7167"
"2020-12-11";"H8";"-0.6896"
"2020-12-11";"H1";"-0.71882"
"2020-12-11";"H2";"-0.72417"
"2020-12-11";"H3";"-0.71833"
"2020-12-11";"H4";"-0.76721"
"2020-12-11";"H5";"-0.73"
"2020-12-14";"H0";"-0.7217"
"2020-12-14";"H6";"-0.721"
"2020-12-14";"H7";"-0.7169"
"2020-12-14";"H8";"-0.6896"
"2020-12-14";"H1";"-0.71916"
"2020-12-14";"H2";"-0.72139"
"2020-12-14";"H3";"-0.72478"
"2020-12-14";"H4";"-0.74148"
"2020-12-14";"H5";"-0.73"
"2020-12-15";"H0";"-0.72128"
"2020-12-15";"H6";"-0.721"
"2020-12-15";"H7";"-0.717"
"2020-12-15";"H8";"-0.6894"
"2020-12-15";"H1";"-0.71786"
"2020-12-15";"H2";"-0.7232"
"2020-12-15";"H3";"-0.72403"
"2020-12-15";"H4";"-0.75026"
"2020-12-15";"H5";"-0.77"
"2020-12-16";"H0";"-0.7216"
"2020-12-16";"H6";"-0.7211"
"2020-12-16";"H7";"-0.7171"
"2020-12-16";"H8";"-0.6895"
"2020-12-16";"H1";"-0.71706"
"2020-12-16";"H2";"-0.72354"
"2020-12-16";"H3";"-0.72403"
"2020-12-16";"H4";"-0.75426"
"2020-12-16";"H5";"-0.77"
"2020-12-17";"H0";"-0.72208"
"2020-12-17";"H6";"-0.7211"
"2020-12-17";"H7";"-0.7173"
"2020-12-17";"H8";"-0.6895"
"2020-12-17";"H1";"-0.72288"
"2020-12-17";"H2";"-0.7205"
"2020-12-17";"H3";"-0.72403"
"2020-12-17";"H4";"-0.7438"
"2020-12-17";"H5";"-0.77"
"2020-12-18";"H0";"-0.72299"
"2020-12-18";"H6";"-0.7212"
"2020-12-18";"H7";"-0.7177"
"2020-12-18";"H8";"-0.6897"
"2020-12-18";"H1";"-0.7235"
"2020-12-18";"H2";"-0.72443"
"2020-12-18";"H3";"-0.72"
"2020-12-18";"H4";"-0.76875"
"2020-12-18";"H5";"-0.77"
"2020-12-21";"H0";"-0.72169"
"2020-12-21";"H6";"-0.7213"
"2020-12-21";"H7";"-0.7178"
"2020-12-21";"H8";"-0.6898"
"2020-12-21";"H1";"-0.72424"
"2020-12-21";"H2";"-0.725"
"2020-12-21";"H3";"-0.72"
"2020-12-21";"H4";"-0.74609"
"2020-12-21";"H5";"-0.77"
"2020-12-22";"H0";"-0.72292"
"2020-12-22";"H6";"-0.7214"
"2020-12-22";"H7";"-0.718"
"2020-12-22";"H8";"-0.6898"
"2020-12-22";"H1";"-0.72278"
"2020-12-22";"H2";"-0.72369"
"2020-12-22";"H3";"-0.72"
"2020-12-22";"H4";"-0.74609"
"2020-12-22";"H5";"-0.77"
"2020-12-23";"H0";"-0.72283"
"2020-12-23";"H6";"-0.7214"
"2020-12-23";"H7";"-0.7181"
"2020-12-23";"H8";"-0.6899"
"2020-12-23";"H1";"-0.7156"
"2020-12-23";"H2";"-0.72326"
"2020-12-23";"H3";"-0.72"
"2020-12-23";"H4";"-0.76"
"2020-12-23";"H5";"-0.77"
"2020-12-24";"H0";"-0.722182"
"2020-12-24";"H6";"-0.7215"
"2020-12-24";"H7";"-0.7183"
"2020-12-24";"H8";"-0.6905"
"2020-12-24";"H1";"-0.72434"
"2020-12-24";"H2";"-0.725"
"2020-12-24";"H3";"-0.72"
"2020-12-24";"H4";"-0.76125"
"2020-12-24";"H5";"-0.77"
"2020-12-25";"H0";
"2020-12-25";"H6";
"2020-12-25";"H7";
"2020-12-25";"H8";
"2020-12-25";"H1";
"2020-12-25";"H2";
"2020-12-25";"H3";
"2020-12-25";"H4";
"2020-12-25";"H5";
"2020-12-28";"H0";"-0.722135"
"2020-12-28";"H6";"-0.7216"
"2020-12-28";"H7";"-0.7187"
"2020-12-28";"H8";"-0.6907"
"2020-12-28";"H1";"-0.7193"
"2020-12-28";"H2";"-0.73"
"2020-12-28";"H3";"-0.73"
"2020-12-28";"H4";"-0.74237"
"2020-12-28";"H5";"-0.77"
"2020-12-29";"H0";"-0.72135"
"2020-12-29";"H6";"-0.7217"
"2020-12-29";"H7";"-0.7187"
"2020-12-29";"H8";"-0.691"
"2020-12-29";"H1";"-0.71853"
"2020-12-29";"H2";"-0.73574"
"2020-12-29";"H3";"-0.74063"
"2020-12-29";"H4";"-0.73021"
"2020-12-29";"H5";"-0.73"
"2020-12-30";"H0";"-0.719763"
"2020-12-30";"H6";"-0.7216"
"2020-12-30";"H7";"-0.7187"
"2020-12-30";"H8";"-0.6912"
"2020-12-30";"H1";"-0.72418"
"2020-12-30";"H2";"0"
"2020-12-30";"H3";"-0.72"
"2020-12-30";"H4";"-0.73"
"2020-12-30";"H5";"-0.72"
"2020-12-31";"H0";"-0.726264"
"2020-12-31";"H6";"-0.7221"
"2020-12-31";"H7";"-0.7191"
"2020-12-31";"H8";"-0.6919"
"2020-12-31";"H1";"-0.725"
"2020-12-31";"H2";"-0.725"
"2020-12-31";"H3";"-0.72"
"2020-12-31";"H4";"-0.73"
"2020-12-31";"H5";"-0.72"
"2021-01-01";"H0";
"2021-01-01";"H6";
"2021-01-01";"H7";
"2021-01-01";"H8";
"2021-01-01";"H1";
"2021-01-01";"H2";
"2021-01-01";"H3";
"2021-01-01";"H4";
"2021-01-01";"H5";
"2021-01-04";"H0";"-0.725865"
"2021-01-04";"H6";"-0.7224"
"2021-01-04";"H7";"-0.7194"
"2021-01-04";"H8";"-0.6921"
"2021-01-04";"H1";"-0.72041"
"2021-01-04";"H2";"-0.72369"
"2021-01-04";"H3";"-0.73"
"2021-01-04";"H4";"-0.73062"
"2021-01-04";"H5";"-0.72"
"2021-01-05";"H0";"-0.724515"
"2021-01-05";"H6";"-0.7224"
"2021-01-05";"H7";"-0.7195"
"2021-01-05";"H8";"-0.6926"
"2021-01-05";"H1";"-0.72"
"2021-01-05";"H2";"-0.725"
"2021-01-05";"H3";"-0.73"
"2021-01-05";"H4";"-0.73038"
"2021-01-05";"H5";"-0.72"
"2021-01-06";"H0";"-0.725798"
"2021-01-06";"H6";"-0.7226"
"2021-01-06";"H7";"-0.7196"
"2021-01-06";"H8";"-0.6928"
"2021-01-06";"H1";"-0.72"
"2021-01-06";"H2";"-0.725"
"2021-01-06";"H3";"-0.73"
"2021-01-06";"H4";"-0.74375"
"2021-01-06";"H5";"-0.72"
"2021-01-07";"H0";"-0.723893"
"2021-01-07";"H6";"-0.7227"
"2021-01-07";"H7";"-0.7197"
"2021-01-07";"H8";"-0.6931"
"2021-01-07";"H1";"-0.72"
"2021-01-07";"H2";"-0.72326"
"2021-01-07";"H3";"-0.72"
"2021-01-07";"H4";"-0.75105"
"2021-01-07";"H5";"-0.72"
"2021-01-08";"H0";"-0.723406"
"2021-01-08";"H6";"-0.7229"
"2021-01-08";"H7";"-0.7198"
"2021-01-08";"H8";"-0.6935"
"2021-01-08";"H1";"-0.72286"
"2021-01-08";"H2";"-0.725"
"2021-01-08";"H3";"-0.725"
"2021-01-08";"H4";"-0.75105"
"2021-01-08";"H5";"-0.72"
"2021-01-11";"H0";"-0.723857"
"2021-01-11";"H6";"-0.7229"
"2021-01-11";"H7";"-0.7201"
"2021-01-11";"H8";"-0.6936"
"2021-01-11";"H1";"-0.72"
"2021-01-11";"H2";"-0.725"
"2021-01-11";"H3";"-0.72164"
"2021-01-11";"H4";"-0.73"
"2021-01-11";"H5";"-0.72"
"2021-01-12";"H0";"-0.725365"
"2021-01-12";"H6";"-0.723"
"2021-01-12";"H7";"-0.7201"
"2021-01-12";"H8";"-0.6937"
"2021-01-12";"H1";"-0.725"
"2021-01-12";"H2";"-0.725"
"2021-01-12";"H3";"-0.725"
"2021-01-12";"H4";"-0.75222"
"2021-01-12";"H5";"-0.73"
"2021-01-13";"H0";"-0.724834"
"2021-01-13";"H6";"-0.7232"
"2021-01-13";"H7";"-0.7202"
"2021-01-13";"H8";"-0.6945"
"2021-01-13";"H1";"-0.725"
"2021-01-13";"H2";"0"
"2021-01-13";"H3";"-0.725"
"2021-01-13";"H4";"-0.73"
"2021-01-13";"H5";"-0.73"
"2021-01-14";"H0";"-0.725108"
"2021-01-14";"H6";"-0.7233"
"2021-01-14";"H7";"-0.7203"
"2021-01-14";"H8";"-0.6948"
"2021-01-14";"H1";"-0.725"
"2021-01-14";"H2";"-0.72424"
"2021-01-14";"H3";"-0.72128"
"2021-01-14";"H4";"-0.73973"
"2021-01-14";"H5";"-0.73"
"2021-01-15";"H0";"-0.724917"
"2021-01-15";"H6";"-0.7235"
"2021-01-15";"H7";"-0.7205"
"2021-01-15";"H8";"-0.6952"
"2021-01-15";"H1";"-0.725"
"2021-01-15";"H2";"-0.725"
"2021-01-15";"H3";"-0.725"
"2021-01-15";"H4";"-0.73973"
"2021-01-15";"H5";"-0.73"
"2021-01-18";"H0";"-0.725357"
"2021-01-18";"H6";"-0.7236"
"2021-01-18";"H7";"-0.7207"
"2021-01-18";"H8";"-0.6954"
"2021-01-18";"H1";"-0.725"
"2021-01-18";"H2";"-0.725"
"2021-01-18";"H3";"-0.68125"
"2021-01-18";"H4";"-0.73973"
"2021-01-18";"H5";"-0.73"
"2021-01-19";"H0";"-0.724997"
"2021-01-19";"H6";"-0.7237"
"2021-01-19";"H7";"-0.7207"
"2021-01-19";"H8";"-0.696"
"2021-01-19";"H1";"-0.725"
"2021-01-19";"H2";"-0.725"
"2021-01-19";"H3";"-0.72744"
"2021-01-19";"H4";"-0.73222"
"2021-01-19";"H5";"-0.73"
"2021-01-20";"H0";"-0.725047"
"2021-01-20";"H6";"-0.7238"
"2021-01-20";"H7";"-0.7208"
"2021-01-20";"H8";"-0.6962"
"2021-01-20";"H1";"-0.725"
"2021-01-20";"H2";"0"
"2021-01-20";"H3";"-0.725"
"2021-01-20";"H4";"-0.73271"
"2021-01-20";"H5";"-0.73"
"2021-01-21";"H0";"-0.725562"
"2021-01-21";"H6";"-0.7239"
"2021-01-21";"H7";"-0.7209"
"2021-01-21";"H8";"-0.6964"
"2021-01-21";"H1";"-0.725"
"2021-01-21";"H2";"-0.72292"
"2021-01-21";"H3";"-0.72976"
"2021-01-21";"H4";"-0.73667"
"2021-01-21";"H5";"-0.73"
"2021-01-22";"H0";"-0.725711"
"2021-01-22";"H6";"-0.7241"
"2021-01-22";"H7";"-0.7211"
"2021-01-22";"H8";"-0.6969"
"2021-01-22";"H1";"-0.725"
"2021-01-22";"H2";"-0.73"
"2021-01-22";"H3";"-0.725"
"2021-01-22";"H4";"-0.73"
"2021-01-22";"H5";"-0.73946"
"2021-01-25";"H0";"-0.725137"
"2021-01-25";"H6";"-0.7242"
"2021-01-25";"H7";"-0.7213"
"2021-01-25";"H8";"-0.6971"
"2021-01-25";"H1";"-0.725"
"2021-01-25";"H2";"-0.725"
"2021-01-25";"H3";"-0.72909"
"2021-01-25";"H4";"-0.73365"
"2021-01-25";"H5";"-0.73946"
"2021-01-26";"H0";"-0.72488"
"2021-01-26";"H6";"-0.7242"
"2021-01-26";"H7";"-0.7213"
"2021-01-26";"H8";"-0.6976"
"2021-01-26";"H1";"-0.725"
"2021-01-26";"H2";"-0.725"
"2021-01-26";"H3";"-0.72184"
"2021-01-26";"H4";"-0.73365"
"2021-01-26";"H5";"-0.73946"
"2021-01-27";"H0";"-0.725359"
"2021-01-27";"H6";"-0.7245"
"2021-01-27";"H7";"-0.7214"
"2021-01-27";"H8";"-0.6979"
"2021-01-27";"H1";"-0.725"
"2021-01-27";"H2";"-0.73"
"2021-01-27";"H3";"-0.725"
"2021-01-27";"H4";"-0.73083"
"2021-01-27";"H5";"-0.73946"
"2021-01-28";"H0";"-0.725297"
"2021-01-28";"H6";"-0.7249"
"2021-01-28";"H7";"-0.7216"
"2021-01-28";"H8";"-0.6983"
"2021-01-28";"H1";"-0.725"
"2021-01-28";"H2";"-0.72292"
"2021-01-28";"H3";"-0.725"
"2021-01-28";"H4";"-0.73"
"2021-01-28";"H5";"-0.73946"
"2021-01-29";"H0";"-0.725018"
"2021-01-29";"H6";"-0.7247"
"2021-01-29";"H7";"-0.7218"
"2021-01-29";"H8";"-0.6992"
"2021-01-29";"H1";"-0.725"
"2021-01-29";"H2";"-0.725"
"2021-01-29";"H3";"-0.725"
"2021-01-29";"H4";"-0.72267"
"2021-01-29";"H5";"-0.73946"
"2021-02-01";"H0";"-0.72556"
"2021-02-01";"H6";"-0.7248"
"2021-02-01";"H7";"-0.7218"
"2021-02-01";"H8";"-0.6992"
"2021-02-01";"H1";"-0.725"
"2021-02-01";"H2";"-0.725"
"2021-02-01";"H3";"-0.725"
"2021-02-01";"H4";"-0.74229"
"2021-02-01";"H5";"-0.73308"
"2021-02-02";"H0";"-0.725884"
"2021-02-02";"H6";"-0.7248"
"2021-02-02";"H7";"-0.7219"
"2021-02-02";"H8";"-0.6993"
"2021-02-02";"H1";"-0.725"
"2021-02-02";"H2";"-0.7265"
"2021-02-02";"H3";"-0.72256"
"2021-02-02";"H4";"-0.72952"
"2021-02-02";"H5";"-0.73"
"2021-02-03";"H0";"-0.725384"
"2021-02-03";"H6";"-0.7248"
"2021-02-03";"H7";"-0.722"
"2021-02-03";"H8";"-0.6994"
"2021-02-03";"H1";"-0.725"
"2021-02-03";"H2";"-0.72836"
"2021-02-03";"H3";"-0.72645"
"2021-02-03";"H4";"-0.73196"
"2021-02-03";"H5";"-0.73333"
"2021-02-04";"H0";"-0.725535"
"2021-02-04";"H6";"-0.7248"
"2021-02-04";"H7";"-0.7221"
"2021-02-04";"H8";"-0.6997"
"2021-02-04";"H1";"-0.725"
"2021-02-04";"H2";"-0.72242"
"2021-02-04";"H3";"-0.725"
"2021-02-04";"H4";"-0.73583"
"2021-02-04";"H5";"-0.72958"
"2021-02-05";"H0";"-0.724778"
"2021-02-05";"H6";"-0.7247"
"2021-02-05";"H7";"-0.7222"
"2021-02-05";"H8";"-0.7002"
"2021-02-05";"H1";"-0.725"
"2021-02-05";"H2";"-0.72188"
"2021-02-05";"H3";"-0.72317"
"2021-02-05";"H4";"-0.73099"
"2021-02-05";"H5";"-0.72958"
"2021-02-08";"H0";"-0.724961"
"2021-02-08";"H6";"-0.7248"
"2021-02-08";"H7";"-0.7223"
"2021-02-08";"H8";"-0.7004"
"2021-02-08";"H1";"-0.725"
"2021-02-08";"H2";"-0.725"
"2021-02-08";"H3";"-0.72795"
"2021-02-08";"H4";"-0.72833"
"2021-02-08";"H5";"-0.72958"
"2021-02-09";"H0";"-0.725086"
"2021-02-09";"H6";"-0.7248"
"2021-02-09";"H7";"-0.7224"
"2021-02-09";"H8";"-0.7005"
"2021-02-09";"H1";"-0.725"
"2021-02-09";"H2";"-0.72636"
"2021-02-09";"H3";"-0.725"
"2021-02-09";"H4";"-0.73929"
"2021-02-09";"H5";"-0.735"
"2021-02-10";"H0";"-0.725023"
"2021-02-10";"H6";"-0.7249"
"2021-02-10";"H7";"-0.7225"
"2021-02-10";"H8";"-0.7011"
"2021-02-10";"H1";"-0.725"
"2021-02-10";"H2";"-0.72941"
"2021-02-10";"H3";"-0.72805"
"2021-02-10";"H4";"-0.73143"
"2021-02-10";"H5";"-0.73083"
"2021-02-11";"H0";"-0.72494"
"2021-02-11";"H6";"-0.725"
"2021-02-11";"H7";"-0.7225"
"2021-02-11";"H8";"-0.7013"
"2021-02-11";"H1";"-0.725"
"2021-02-11";"H2";"-0.72"
"2021-02-11";"H3";"-0.725"
"2021-02-11";"H4";"-0.73466"
"2021-02-11";"H5";"-0.7675"
"2021-02-12";"H0";"-0.725057"
"2021-02-12";"H6";"-0.725"
"2021-02-12";"H7";"-0.7226"
"2021-02-12";"H8";"-0.7019"
"2021-02-12";"H1";"-0.725"
"2021-02-12";"H2";"-0.72"
"2021-02-12";"H3";"-0.689"
"2021-02-12";"H4";"-0.73466"
"2021-02-12";"H5";"-0.73"
"2021-02-15";"H0";"-0.725389"
"2021-02-15";"H6";"-0.725"
"2021-02-15";"H7";"-0.7227"
"2021-02-15";"H8";"-0.7021"
"2021-02-15";"H1";"-0.725"
"2021-02-15";"H2";"-0.725"
"2021-02-15";"H3";"-0.72476"
"2021-02-15";"H4";"-0.73466"
"2021-02-15";"H5";"-0.73"
"2021-02-16";"H0";"-0.724977"
"2021-02-16";"H6";"-0.7249"
"2021-02-16";"H7";"-0.7228"
"2021-02-16";"H8";"-0.7022"
"2021-02-16";"H1";"-0.725"
"2021-02-16";"H2";"-0.72667"
"2021-02-16";"H3";"-0.725"
"2021-02-16";"H4";"-0.73664"
"2021-02-16";"H5";"-0.73"
"2021-02-17";"H0";"-0.724798"
"2021-02-17";"H6";"-0.725"
"2021-02-17";"H7";"-0.7228"
"2021-02-17";"H8";"-0.7027"
"2021-02-17";"H1";"-0.725"
"2021-02-17";"H2";"-0.7288"
"2021-02-17";"H3";"-0.72006"
"2021-02-17";"H4";"-0.7275"
"2021-02-17";"H5";"-0.73"
"2021-02-18";"H0";"-0.725326"
"2021-02-18";"H6";"-0.725"
"2021-02-18";"H7";"-0.7228"
"2021-02-18";"H8";"-0.703"
"2021-02-18";"H1";"-0.725"
"2021-02-18";"H2";"-0.72"
"2021-02-18";"H3";"-0.72"
"2021-02-18";"H4";"-0.7341"
"2021-02-18";"H5";"-0.73"
"2021-02-19";"H0";"-0.724928"
"2021-02-19";"H6";"-0.725"
"2021-02-19";"H7";"-0.7229"
"2021-02-19";"H8";"-0.7034"
"2021-02-19";"H1";"-0.725"
"2021-02-19";"H2";"-0.72"
"2021-02-19";"H3";"-0.725"
"2021-02-19";"H4";"-0.73111"
"2021-02-19";"H5";"-0.73"
"2021-02-22";"H0";"-0.725066"
"2021-02-22";"H6";"-0.7249"
"2021-02-22";"H7";"-0.723"
"2021-02-22";"H8";"-0.7038"
"2021-02-22";"H1";"-0.725"
"2021-02-22";"H2";"-0.72881"
"2021-02-22";"H3";"-0.725"
"2021-02-22";"H4";"-0.73567"
"2021-02-22";"H5";"-0.73"
"2021-02-23";"H0";"-0.725337"
"2021-02-23";"H6";"-0.7249"
"2021-02-23";"H7";"-0.7231"
"2021-02-23";"H8";"-0.7038"
"2021-02-23";"H1";"-0.725"
"2021-02-23";"H2";"-0.7275"
"2021-02-23";"H3";"-0.725"
"2021-02-23";"H4";"-0.72609"
"2021-02-23";"H5";"-0.73"
"2021-02-24";"H0";"-0.724678"
"2021-02-24";"H6";"-0.7249"
"2021-02-24";"H7";"-0.7231"
"2021-02-24";"H8";"-0.7044"
"2021-02-24";"H1";"-0.7253"
"2021-02-24";"H2";"-0.725"
"2021-02-24";"H3";"-0.725"
"2021-02-24";"H4";"-0.73412"
"2021-02-24";"H5";"-0.73"
"2021-02-25";"H0";"-0.725764"
"2021-02-25";"H6";"-0.7249"
"2021-02-25";"H7";"-0.7233"
"2021-02-25";"H8";"-0.7052"
"2021-02-25";"H1";"-0.72457"
"2021-02-25";"H2";"-0.72424"
"2021-02-25";"H3";"-0.72926"
"2021-02-25";"H4";"-0.72955"
"2021-02-25";"H5";"-0.73"
"2021-02-26";"H0";"-0.725267"
"2021-02-26";"H6";"-0.7249"
"2021-02-26";"H7";"-0.7234"
"2021-02-26";"H8";"-0.7061"
"2021-02-26";"H1";"-0.725"
"2021-02-26";"H2";"-0.72424"
"2021-02-26";"H3";"-0.725"
"2021-02-26";"H4";"-0.72963"
"2021-02-26";"H5";"-0.73"
"2021-03-01";"H0";"-0.725595"
"2021-03-01";"H6";"-0.7249"
"2021-03-01";"H7";"-0.7234"
"2021-03-01";"H8";"-0.7061"
"2021-03-01";"H1";"-0.725"
"2021-03-01";"H2";"-0.725"
"2021-03-01";"H3";"-0.72465"
"2021-03-01";"H4";"-0.73338"
"2021-03-01";"H5";"-0.73"
"2021-03-02";"H0";"-0.72567"
"2021-03-02";"H6";"-0.7249"
"2021-03-02";"H7";"-0.7235"
"2021-03-02";"H8";"-0.7064"
"2021-03-02";"H1";"-0.725"
"2021-03-02";"H2";"-0.72625"
"2021-03-02";"H3";"-0.725"
"2021-03-02";"H4";"-0.729"
"2021-03-02";"H5";"-0.73"
"2021-03-03";"H0";"-0.725254"
"2021-03-03";"H6";"-0.7249"
"2021-03-03";"H7";"-0.7235"
"2021-03-03";"H8";"-0.7066"
"2021-03-03";"H1";"-0.725"
"2021-03-03";"H2";"-0.725"
"2021-03-03";"H3";"-0.725"
"2021-03-03";"H4";"-0.729"
"2021-03-03";"H5";"-0.73"
"2021-03-04";"H0";"-0.724943"
"2021-03-04";"H6";"-0.7249"
"2021-03-04";"H7";"-0.7235"
"2021-03-04";"H8";"-0.7069"
"2021-03-04";"H1";"-0.725"
"2021-03-04";"H2";"-0.72376"
"2021-03-04";"H3";"-0.725"
"2021-03-04";"H4";"-0.72787"
"2021-03-04";"H5";"-0.73"
"2021-03-05";"H0";"-0.725098"
"2021-03-05";"H6";"-0.7249"
"2021-03-05";"H7";"-0.7236"
"2021-03-05";"H8";"-0.7076"
"2021-03-05";"H1";"-0.72423"
"2021-03-05";"H2";"-0.725"
"2021-03-05";"H3";"-0.725"
"2021-03-05";"H4";"-0.72787"
"2021-03-05";"H5";"-0.73"
"2021-03-08";"H0";"-0.725185"
"2021-03-08";"H6";"-0.725"
"2021-03-08";"H7";"-0.7237"
"2021-03-08";"H8";"-0.7078"
"2021-03-08";"H1";"-0.725"
"2021-03-08";"H2";"-0.72425"
"2021-03-08";"H3";"-0.725"
"2021-03-08";"H4";"-0.73"
"2021-03-08";"H5";"-0.73"
"2021-03-09";"H0";"-0.724883"
"2021-03-09";"H6";"-0.7249"
"2021-03-09";"H7";"-0.7238"
"2021-03-09";"H8";"-0.7081"
"2021-03-09";"H1";"-0.725"
"2021-03-09";"H2";"-0.72781"
"2021-03-09";"H3";"-0.725"
"2021-03-09";"H4";"-0.73222"
"2021-03-09";"H5";"-0.73"
"2021-03-10";"H0";"-0.724911"
"2021-03-10";"H6";"-0.7249"
"2021-03-10";"H7";"-0.7238"
"2021-03-10";"H8";"-0.7083"
"2021-03-10";"H1";"-0.72339"
"2021-03-10";"H2";"-0.72444"
"2021-03-10";"H3";"-0.725"
"2021-03-10";"H4";"-0.72875"
"2021-03-10";"H5";"-0.73"
"2021-03-11";"H0";"-0.724896"
"2021-03-11";"H6";"-0.7249"
"2021-03-11";"H7";"-0.7238"
"2021-03-11";"H8";"-0.7086"
"2021-03-11";"H1";"-0.72242"
"2021-03-11";"H2";"-0.72446"
"2021-03-11";"H3";"-0.72996"
"2021-03-11";"H4";"-0.7311"
"2021-03-11";"H5";"-0.73"
"2021-03-12";"H0";"-0.725128"
"2021-03-12";"H6";"-0.7249"
"2021-03-12";"H7";"-0.7239"
"2021-03-12";"H8";"-0.7093"
"2021-03-12";"H1";"-0.725"
"2021-03-12";"H2";"-0.72446"
"2021-03-12";"H3";"-0.725"
"2021-03-12";"H4";"-0.72978"
"2021-03-12";"H5";"-0.73"
"2021-03-15";"H0";"-0.725506"
"2021-03-15";"H6";"-0.725"
"2021-03-15";"H7";"-0.724"
"2021-03-15";"H8";"-0.7095"
"2021-03-15";"H1";"-0.725"
"2021-03-15";"H2";"-0.72542"
"2021-03-15";"H3";"-0.72359"
"2021-03-15";"H4";"-0.73075"
"2021-03-15";"H5";"-0.73"
"2021-03-16";"H0";"-0.725516"
"2021-03-16";"H6";"-0.725"
"2021-03-16";"H7";"-0.724"
"2021-03-16";"H8";"-0.7098"
"2021-03-16";"H1";"-0.725"
"2021-03-16";"H2";"-0.72667"
"2021-03-16";"H3";"-0.725"
"2021-03-16";"H4";"-0.74258"
"2021-03-16";"H5";"-0.73"
"2021-03-17";"H0";"-0.727027"
"2021-03-17";"H6";"-0.7251"
"2021-03-17";"H7";"-0.7241"
"2021-03-17";"H8";"-0.71"
"2021-03-17";"H1";"-0.725"
"2021-03-17";"H2";"-0.74259"
"2021-03-17";"H3";"-0.73037"
"2021-03-17";"H4";"-0.72846"
"2021-03-17";"H5";"-0.73"
"2021-03-18";"H0";"-0.725519"
"2021-03-18";"H6";"-0.7251"
"2021-03-18";"H7";"-0.7241"
"2021-03-18";"H8";"-0.7103"
"2021-03-18";"H1";"-0.725"
"2021-03-18";"H2";"-0.72704"
"2021-03-18";"H3";"-0.72875"
"2021-03-18";"H4";"-0.72742"
"2021-03-18";"H5";"-0.73"
"2021-03-19";"H0";"-0.725382"
"2021-03-19";"H6";"-0.7251"
"2021-03-19";"H7";"-0.7242"
"2021-03-19";"H8";"-0.711"
"2021-03-19";"H1";"-0.725"
"2021-03-19";"H2";"-0.72704"
"2021-03-19";"H3";"-0.725"
"2021-03-19";"H4";"-0.72"
"2021-03-19";"H5";"-0.73"
"2021-03-22";"H0";"-0.725509"
"2021-03-22";"H6";"-0.7251"
"2021-03-22";"H7";"-0.7242"
"2021-03-22";"H8";"-0.7112"
"2021-03-22";"H1";"-0.725"
"2021-03-22";"H2";"-0.725"
"2021-03-22";"H3";"-0.72994"
"2021-03-22";"H4";"-0.725"
"2021-03-22";"H5";"-0.73"
"2021-03-23";"H0";"-0.725212"
"2021-03-23";"H6";"-0.7251"
"2021-03-23";"H7";"-0.7243"
"2021-03-23";"H8";"-0.7114"
"2021-03-23";"H1";"-0.725"
"2021-03-23";"H2";"-0.725"
